,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
19123,sao paulo,SP,2018-04-14 16:06:27,2018-04-14 16:31:12,2018-04-16 20:28:24,2018-04-17 20:38:52,2018-05-03,5,,,2018-04-18 00:00:00,2018-04-19 00:38:59,2018-04-19 16:31:04,109.99,11.39,53.0,3189.0,7.0,3775.0,1,credit_card,1,121.38,santa barbara d'oeste,SP,sports_leisure,Entertainment,31500.0,18,3,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
46732,campinas,SP,2018-06-23 22:57:13,2018-06-23 23:14:52,2018-06-26 07:41:00,2018-06-28 12:52:47,2018-07-17,5,,,2018-06-29 00:00:00,2018-07-01 17:01:33,2018-06-26 23:14:52,29.0,13.78,45.0,111.0,3.0,550.0,1,credit_card,1,42.78,campo limpo paulista,SP,toys,Entertainment,12500.0,23,4,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
52012,caceres,MT,2017-09-25 15:31:13,2017-09-25 15:44:22,2017-09-26 14:28:17,2017-10-10 19:42:25,2017-10-26,5,,,2017-10-11 00:00:00,2017-10-12 03:53:49,2017-09-29 15:44:22,31.0,16.79,58.0,681.0,3.0,275.0,1,credit_card,1,47.79,brasilia,DF,cool_stuff,Fashion,3328.0,30,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
87739,guarulhos,SP,2017-03-09 23:39:26,2017-03-09 23:39:26,2017-03-15 11:16:33,2017-03-21 13:32:45,2017-03-30,4,,Ótima loja,2017-03-22 00:00:00,2017-03-23 08:34:13,2017-03-15 23:39:26,189.9,22.8,37.0,1819.0,4.0,5900.0,5,voucher,1,18.19,uberlandia,MG,garden_tools,Furniture,42320.0,20,11,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
108187,rio de janeiro,RJ,2018-08-02 16:31:11,2018-08-02 17:04:04,2018-08-03 14:12:00,2018-08-09 20:38:41,2018-08-21,5,excelente,,2018-08-10 00:00:00,2018-08-16 16:02:44,2018-08-06 17:04:04,35.0,15.35,43.0,89.0,2.0,100.0,1,credit_card,1,50.35,sao paulo,SP,fashion_bags_accessories,Fashion,8000.0,18,7,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
9645,itaberaba,BA,2017-01-25 17:35:24,2017-01-26 06:55:26,2017-02-01 08:36:27,2017-02-13 18:28:51,2017-03-10,5,,Muito bom! Ajuda muito!,2017-02-14 00:00:00,2017-02-17 02:19:12,2017-01-29 17:35:24,45.89,17.78,45.0,606.0,3.0,1000.0,1,boleto,1,63.67,rio de janeiro,RJ,furniture_decor,Furniture,4901.0,43,19,12,Late,OnTime/Early,Very Slow,Neutral,Fast
14286,alhandra,PB,2017-09-06 20:18:36,2017-09-06 20:30:12,2017-09-08 19:17:41,2017-09-25 17:24:09,2017-10-09,5,,Gostei muito de comprar q chegou antes do prazo que foi dado.,2017-09-26 00:00:00,2017-09-28 23:09:26,2017-09-13 20:30:12,378.0,60.82,56.0,1436.0,3.0,10700.0,1,credit_card,8,438.82,cosmopolis,SP,auto,Electronics,32000.0,32,18,16,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
41807,rio de janeiro,RJ,2017-10-31 11:32:48,2017-10-31 11:47:31,2017-11-01 20:17:48,2017-11-06 20:47:36,2017-11-14,2,,Recebi apenas 2 das 3 unidades previstas. Requeiro verificação e acerto da situação.,2017-11-07 00:00:00,2017-11-07 16:07:45,2017-11-07 11:47:31,106.5,6.0,43.0,404.0,1.0,1363.0,1,credit_card,6,337.5,tres coracoes,MG,bed_bath_table,Furniture,62016.0,13,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
85817,sao jose dos campos,SP,2017-09-01 13:32:57,2017-09-01 13:45:10,2017-09-06 21:34:08,2017-09-12 19:42:31,2017-09-27,3,,,2017-09-13 00:00:00,2017-09-16 00:49:03,2017-09-08 13:45:10,59.9,13.44,59.0,341.0,2.0,1850.0,1,credit_card,6,220.02,sao jose do rio preto,SP,garden_tools,Furniture,32560.0,25,11,5,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
62150,vila valerio,ES,2017-05-24 11:02:36,2017-05-25 03:02:33,2017-05-26 17:25:55,2017-06-01 13:10:07,2017-07-04,5,,,2017-06-02 00:00:00,2017-06-03 05:22:56,2017-05-31 03:02:33,69.9,17.74,63.0,927.0,9.0,7500.0,1,boleto,1,87.64,sao paulo,SP,musical_instruments,Electronics,44550.0,40,8,5,OnTime/Early,OnTime/Early,Very Slow,Fast,Very Fast
80190,campos borges,RS,2017-09-04 09:45:28,2017-09-05 04:25:37,2017-09-08 18:59:36,2017-09-14 20:04:15,2017-10-04,4,,,2017-09-15 00:00:00,2017-09-16 00:34:36,2017-09-13 04:25:37,56.99,15.15,51.0,999.0,2.0,400.0,1,boleto,1,72.14,santo andre,SP,perfumery,Beauty & Health,3960.0,29,10,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
93577,brasilia,DF,2017-06-30 17:24:26,2017-06-30 17:43:19,2017-07-04 11:26:25,2017-07-11 17:18:38,2017-07-28,5,,,2017-07-12 00:00:00,2017-07-13 14:37:11,2017-07-10 17:43:19,7.0,14.1,56.0,3135.0,2.0,150.0,1,credit_card,1,21.1,santo andre,SP,telephony,Electronics,4275.0,27,10,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
71339,jaboatao dos guararapes,PE,2017-07-13 11:16:53,2017-07-13 11:32:37,2017-07-18 16:06:48,2017-08-04 18:27:46,2017-08-17,4,,"Chegou antes do prazo, produto muito bom!",2017-08-05 00:00:00,2017-08-06 01:19:03,2017-07-20 11:30:23,54.99,20.78,59.0,492.0,2.0,200.0,1,credit_card,2,75.77,santo andre,SP,health_beauty,Beauty & Health,3960.0,34,22,17,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
105304,rio de janeiro,RJ,2017-07-13 18:21:02,2017-07-13 18:30:15,2017-07-18 12:05:00,2017-07-27 15:38:39,2017-08-14,5,,,2017-07-28 00:00:00,2017-07-29 18:05:51,2017-07-27 18:30:15,59.9,16.18,56.0,336.0,1.0,750.0,1,credit_card,5,76.08,ibitinga,SP,fashion_male_clothing,Fashion,2125.0,31,13,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
9842,sao paulo,SP,2018-08-16 10:46:39,2018-08-16 10:55:56,2018-08-22 14:22:00,2018-08-23 12:33:22,2018-08-27,5,,,2018-08-24 00:00:00,2018-08-24 16:56:19,2018-08-24 10:55:27,59.9,9.17,33.0,824.0,1.0,1000.0,5,voucher,1,14.72,sao paulo / sao paulo,SP,furniture_decor,Furniture,15552.0,10,7,0,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
97461,rio verde,GO,2018-06-24 15:37:09,2018-06-25 15:35:18,2018-06-26 15:48:00,2018-07-05 15:28:39,2018-07-19,3,,,2018-07-06 00:00:00,2018-07-08 22:11:13,2018-06-27 15:35:18,55.9,18.49,58.0,1178.0,2.0,418.0,1,credit_card,3,74.39,sao paulo,SP,construction_tools_construction,Industry & Construction,1482.0,24,10,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
26491,rio claro,SP,2018-01-04 13:54:22,2018-01-06 02:08:33,2018-01-10 20:45:33,2018-01-11 16:04:17,2018-01-22,5,,,2018-01-12 00:00:00,2018-01-15 13:16:22,2018-01-11 02:08:33,13.9,7.78,52.0,708.0,1.0,300.0,1,boleto,1,21.68,sao paulo,SP,baby,Fashion,3456.0,17,7,0,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
39980,rio de janeiro,RJ,2017-09-23 00:09:48,2017-09-23 00:25:44,2017-09-25 21:03:03,2017-10-02 17:58:50,2017-10-18,5,,Meu filho gostou muito é lindo ,2017-10-03 00:00:00,2017-10-03 21:27:39,2017-09-28 00:25:44,110.0,21.26,53.0,558.0,1.0,2400.0,1,credit_card,10,131.26,ibitinga,SP,bed_bath_table,Furniture,16236.0,24,9,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
26765,sao goncalo,RJ,2018-06-13 12:49:43,2018-06-13 13:17:05,2018-06-13 16:51:00,2018-06-20 16:05:24,2018-06-26,2,potes herméticos ,otimo,2018-06-21 00:00:00,2018-06-21 19:34:04,2018-06-15 13:17:05,38.0,9.2,59.0,595.0,2.0,900.0,1,voucher,1,94.4,rio de janeiro,RJ,housewares,Home & Garden,9261.0,12,7,6,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
69484,sao paulo,SP,2018-05-17 21:53:08,2018-05-18 04:35:51,2018-05-18 14:57:00,2018-06-01 22:28:32,2018-06-06,4,,,2018-06-02 00:00:00,2018-06-03 23:50:14,2018-05-24 04:31:11,175.99,14.66,33.0,307.0,1.0,600.0,1,credit_card,8,190.65,queimados,RJ,watches_gifts,Electronics,352.0,19,15,14,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
95155,caucaia,CE,2017-03-11 21:26:56,2017-03-11 21:26:56,2017-03-13 14:54:54,2017-03-27 13:33:14,2017-04-17,4,,,2017-03-28 00:00:00,2017-03-29 02:37:22,2017-03-16 21:26:56,25.0,24.84,32.0,340.0,2.0,100.0,1,credit_card,1,49.84,sao paulo,SP,telephony,Electronics,3000.0,36,15,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast
55992,maringa,PR,2017-11-24 09:58:53,2017-11-24 10:33:30,2017-11-27 17:25:06,2017-11-29 16:51:59,2017-12-15,5,,Entrega rápida. Tudo certo.,2017-11-30 00:00:00,2017-11-30 21:34:13,2017-12-07 10:33:30,190.32,9.08,38.0,665.0,1.0,850.0,1,credit_card,8,398.8,sarandi,PR,computers_accessories,Electronics,6512.0,20,5,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
52770,santos,SP,2018-02-06 11:08:33,2018-02-07 02:55:55,2018-02-07 18:38:51,2018-02-09 15:11:54,2018-02-22,5,,,2018-02-10 00:00:00,2018-02-15 16:13:31,2018-02-13 02:55:55,199.0,12.6,50.0,1490.0,3.0,850.0,1,boleto,1,211.6,sao paulo,SP,cool_stuff,Fashion,35000.0,15,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
103400,sorocaba,SP,2018-06-17 13:03:29,2018-06-19 03:57:18,2018-06-25 13:53:00,2018-06-26 21:32:12,2018-07-12,4,,,2018-06-27 00:00:00,2018-06-28 09:02:01,2018-06-29 03:57:18,210.0,9.63,49.0,217.0,1.0,375.0,1,boleto,1,219.63,guarulhos,SP,food,Food & Drinks,3600.0,24,9,1,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
14242,fortaleza,CE,2018-03-10 22:25:00,2018-03-12 08:35:32,2018-03-12 18:42:26,2018-04-16 11:52:47,2018-04-13,3,,,2018-04-15 00:00:00,2018-04-17 12:42:11,2018-03-21 08:31:02,589.0,137.6,44.0,982.0,3.0,17600.0,1,credit_card,10,726.6,videira,SC,auto,Electronics,55223.0,33,36,34,OnTime/Early,Late,Slow,Slow,Slow
94202,aparecida de goiania,GO,2018-02-09 21:51:44,2018-02-15 04:07:27,2018-02-15 23:29:11,2018-02-27 19:32:54,2018-03-08,4,,Bom,2018-02-28 00:00:00,2018-03-16 18:11:43,2018-02-21 03:07:27,29.99,14.1,51.0,678.0,2.0,150.0,1,boleto,1,44.09,campinas,SP,telephony,Electronics,1904.0,26,17,11,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
42313,sorocaba,SP,2018-06-27 10:15:28,2018-06-28 10:11:08,2018-07-03 12:55:00,2018-07-10 19:09:25,2018-07-20,5,,Produto e ótimo amei,2018-07-11 00:00:00,2018-07-11 15:59:43,2018-07-04 10:11:08,37.9,14.58,39.0,130.0,1.0,700.0,1,credit_card,5,52.48,ibitinga,SP,bed_bath_table,Furniture,9120.0,22,13,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
40765,sao paulo,SP,2018-08-05 14:43:30,2018-08-05 14:50:22,2018-08-07 21:27:00,2018-08-14 03:56:47,2018-08-16,4,,,2018-08-14 00:00:00,2018-08-14 23:07:56,2018-08-07 14:50:22,99.9,15.01,60.0,1344.0,3.0,1400.0,1,credit_card,6,114.91,ibitinga,SP,bed_bath_table,Furniture,3500.0,10,8,6,Late,OnTime/Early,Fast,Fast,Very Fast
16990,alagoinhas,BA,2018-03-07 23:05:01,2018-03-07 23:28:29,2018-03-08 23:08:20,2018-04-04 23:28:58,2018-04-03,5,,,2018-04-05 00:00:00,2018-04-07 12:43:41,2018-03-13 23:28:29,88.0,22.33,36.0,642.0,1.0,300.0,1,credit_card,5,110.33,sao paulo,SP,sports_leisure,Entertainment,1960.0,26,28,27,OnTime/Early,Late,Slow,Slow,Slow
99897,santo andre,SP,2017-04-10 21:13:20,2017-04-10 21:25:14,2017-04-11 16:26:26,2017-04-17 11:05:12,2017-05-02,5,,,2017-04-18 00:00:00,2017-04-19 21:50:44,2017-04-16 21:25:14,45.0,10.96,59.0,694.0,2.0,175.0,1,credit_card,1,55.96,jacarei,SP,electronics,Electronics,630.0,21,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
28605,sao paulo,SP,2018-08-09 20:03:05,2018-08-09 20:24:42,2018-08-10 15:56:00,2018-08-14 17:58:31,2018-08-14,5,FUNCIONA,FUNCIONA BEM TE SOMENTE UMA ESCOVA,2018-08-15 00:00:00,2018-08-17 23:40:24,2018-08-13 20:24:42,57.9,11.43,37.0,462.0,1.0,1350.0,1,credit_card,4,69.33,sao paulo - sp,SP,housewares,Home & Garden,5280.0,4,4,4,OnTime/Early,Late,Very Fast,Very Fast,Very Fast
79543,curitiba,PR,2017-05-06 15:22:18,2017-05-06 19:22:05,2017-05-08 11:45:05,2017-05-09 20:40:02,2017-05-19,5,,,2017-05-10 00:00:00,2017-05-11 14:22:49,2017-05-11 19:22:05,2249.0,39.31,43.0,1744.0,1.0,11100.0,1,credit_card,10,2288.31,curitiba,PR,health_beauty,Beauty & Health,42000.0,12,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
3391,santos,SP,2018-06-27 22:24:29,2018-06-28 00:35:11,2018-07-03 16:27:00,2018-07-05 19:03:19,2018-07-16,5,,,2018-07-06 00:00:00,2018-07-06 22:34:46,2018-07-04 00:30:50,78.0,15.85,49.0,612.0,1.0,2200.0,1,credit_card,2,93.85,sao paulo,SP,furniture_decor,Furniture,31500.0,18,7,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
7967,ituiutaba,MG,2018-01-25 12:47:39,2018-01-26 03:16:04,2018-01-26 17:09:30,2018-02-05 19:26:54,2018-02-20,5,,,2018-02-06 00:00:00,2018-02-07 10:14:28,2018-02-01 03:16:04,169.0,18.43,48.0,409.0,4.0,1450.0,1,boleto,1,187.43,sao bernardo do campo,SP,furniture_decor,Furniture,7776.0,25,11,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
7766,santa cruz do sul,RS,2017-07-04 14:15:26,2017-07-04 14:30:10,2017-07-05 14:16:38,2017-07-19 18:51:13,2017-07-31,5,,material de qualidade e fácil de instalar.,2017-07-20 00:00:00,2017-07-21 17:26:04,2017-07-11 14:30:10,59.9,16.18,46.0,2025.0,2.0,600.0,1,credit_card,1,152.16,campinas,SP,furniture_decor,Furniture,9295.0,26,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
79808,fortaleza,CE,2018-02-20 20:24:15,2018-02-21 12:05:38,2018-02-22 18:25:09,2018-03-05 20:53:04,2018-03-20,5,,"Adorei, recomendo",2018-03-06 00:00:00,2018-03-07 01:30:06,2018-03-01 11:31:33,79.99,19.1,59.0,1071.0,1.0,550.0,1,credit_card,4,99.09,santo andre,SP,perfumery,Beauty & Health,5040.0,27,13,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
3878,brasilia,DF,2018-05-28 17:31:20,2018-05-28 17:55:50,2018-05-30 07:59:00,2018-06-13 15:04:52,2018-06-29,5,,,2018-06-14 00:00:00,2018-06-14 18:34:52,2018-06-05 17:55:50,150.0,9.67,53.0,616.0,1.0,2400.0,1,credit_card,1,221.16,sao paulo,SP,furniture_decor,Furniture,31500.0,31,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
91873,sao paulo,SP,2018-06-17 10:37:01,2018-06-17 11:00:58,2018-06-25 14:24:00,2018-06-29 14:08:42,2018-07-17,3,Aguardando a entrega,Aguardando a entrega,2018-06-30 00:00:00,2018-07-02 21:22:09,2018-06-21 11:00:58,139.0,23.96,56.0,671.0,4.0,8750.0,1,credit_card,2,162.96,jacutinga,MG,air_conditioning,Electronics,15625.0,29,12,3,Late,OnTime/Early,Slow,Fast,Very Fast
41596,santo antonio da patrulha,RS,2018-06-03 15:16:32,2018-06-05 03:35:15,2018-06-05 13:52:00,2018-06-14 22:03:46,2018-07-20,5,Ótimo ,"Produto ótimo,recebi bem antes do prazo.Muito satisfeita.",2018-06-15 00:00:00,2018-06-16 12:28:51,2018-06-13 03:35:15,182.0,19.15,53.0,293.0,1.0,1250.0,1,boleto,1,201.15,ibitinga,SP,bed_bath_table,Furniture,2560.0,46,11,9,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
108824,salvador,BA,2017-09-28 21:04:26,2017-09-28 21:15:14,2017-09-29 19:35:44,2017-10-17 23:19:17,2017-10-26,5,,"Mochila grande e boa qualidade, poucas divisões s compartimentos. 
Bom custo beneficio ",2017-10-18 00:00:00,2017-10-19 01:24:57,2017-10-04 21:15:14,48.9,17.92,47.0,218.0,1.0,1300.0,4,voucher,1,6.82,borda da mata,MG,luggage_accessories,Home & Garden,14570.0,27,19,18,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
108272,brasilia,DF,2018-05-09 15:14:19,2018-05-09 15:37:09,2018-05-10 13:54:00,2018-05-12 16:10:43,2018-05-22,5,,,2018-05-13 00:00:00,2018-05-15 20:26:25,2018-05-16 15:31:31,299.9,9.28,59.0,219.0,4.0,200.0,1,credit_card,2,309.18,gama,DF,fashion_bags_accessories,Fashion,1782.0,12,3,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
61011,sete lagoas,MG,2017-11-09 20:03:58,2017-11-11 02:50:50,2017-11-16 13:42:57,2017-11-22 18:21:19,2017-12-05,5,,EXCELENTE,2017-11-23 00:00:00,2017-11-23 14:26:12,2017-11-21 02:50:50,98.0,15.45,32.0,322.0,1.0,500.0,1,boleto,1,113.45,sao paulo,SP,computers_accessories,Electronics,3135.0,25,12,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
75840,sorriso,MT,2017-05-04 15:01:04,2017-05-04 15:10:21,2017-05-05 09:11:21,2017-05-17 08:54:45,2017-06-07,5,,Recebi antes do prazo. Produto de qualidade. Já comprei mais 2 pra minha irmã e amiga que tbm gostaram.,2017-05-18 00:00:00,2017-05-20 21:58:08,2017-05-11 15:10:21,59.9,20.87,56.0,960.0,1.0,1000.0,1,credit_card,4,80.77,sao jose dos campos,SP,health_beauty,Beauty & Health,352.0,33,12,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
9263,lagoa santa,MG,2018-01-12 08:30:17,2018-01-12 08:50:25,2018-01-19 12:16:43,2018-01-24 18:49:18,2018-02-05,5,,,2018-01-25 00:00:00,2018-01-30 01:25:04,2018-01-18 08:50:25,119.99,21.89,63.0,213.0,1.0,3900.0,2,voucher,1,50.0,uberlandia,MG,furniture_decor,Furniture,29799.0,23,12,5,Late,OnTime/Early,Neutral,Fast,Very Fast
15222,sao paulo,SP,2018-02-21 15:12:29,2018-02-21 15:30:09,2018-02-23 01:12:15,2018-02-24 12:08:32,2018-03-07,4,,,2018-02-25 00:00:00,2018-02-25 15:46:22,2018-02-27 15:30:09,39.0,8.27,49.0,2507.0,2.0,167.0,1,credit_card,1,47.27,praia grande,SP,sports_leisure,Entertainment,4312.0,13,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
8216,eldorado do sul,RS,2017-11-14 17:00:43,2017-11-17 04:06:22,2017-11-17 22:54:29,2017-12-06 18:57:33,2017-12-13,1,,,2017-12-07 00:00:00,2017-12-08 01:10:32,2017-11-23 04:06:22,89.9,16.88,56.0,701.0,5.0,750.0,1,boleto,1,106.78,sao paulo,SP,furniture_decor,Furniture,9900.0,28,22,18,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
99892,lavras,MG,2018-05-28 11:35:37,2018-05-28 11:54:32,2018-05-28 14:09:00,2018-06-08 18:20:14,2018-07-03,4,Bom para ter,,2018-06-09 00:00:00,2018-06-11 23:01:21,2018-06-05 11:54:32,79.0,12.99,54.0,560.0,3.0,150.0,1,credit_card,5,91.99,jacarei,SP,electronics,Electronics,704.0,35,11,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
6595,sao paulo,SP,2017-03-27 12:24:28,2017-03-28 06:42:27,2017-03-30 07:08:17,2017-04-04 16:42:43,2017-05-25,5,,"Não tenho nada a reclamar, os dois produtos que eu comprei de vocês estão entregues dentro do prazo. ",2017-04-05 00:00:00,2017-04-06 12:13:44,2017-04-03 06:42:27,119.9,23.83,40.0,242.0,4.0,5200.0,1,boleto,1,143.73,uba,MG,furniture_decor,Furniture,16224.0,58,8,5,OnTime/Early,OnTime/Early,Very Slow,Fast,Very Fast
89033,curitiba,PR,2018-04-17 07:52:51,2018-04-17 08:11:28,2018-04-19 23:02:01,2018-04-23 20:54:50,2018-05-17,5,,"Entrega bem rápida antes do prazo, mochila igual da foto , bem bonita venho tudo certinho",2018-04-24 00:00:00,2018-04-26 03:25:19,2018-04-23 08:11:28,109.0,21.7,59.0,241.0,6.0,7550.0,6,voucher,1,20.0,campo limpo paulista,SP,stationery,Books & Stationery,34800.0,29,6,3,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
4779,cotia,SP,2017-09-28 10:56:34,2017-09-29 02:31:00,2017-10-03 10:56:58,2017-10-06 12:34:46,2017-10-20,5,,,2017-10-07 00:00:00,2017-10-08 11:01:06,2017-10-05 02:31:00,52.64,11.87,58.0,617.0,2.0,450.0,1,boleto,1,64.51,ibitinga,SP,furniture_decor,Furniture,6300.0,21,8,3,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
11070,carapicuiba,SP,2018-02-13 16:36:56,2018-02-13 16:48:01,2018-02-15 13:48:05,2018-02-16 22:09:00,2018-03-01,5,,,2018-02-17 00:00:00,2018-02-19 19:28:59,2018-02-19 15:48:01,131.1,13.41,58.0,623.0,1.0,3100.0,1,credit_card,5,323.0,guarulhos,SP,auto,Electronics,39200.0,15,3,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
46876,campanha,MG,2018-07-21 12:08:27,2018-07-21 12:30:12,2018-07-23 12:29:00,2018-07-30 18:37:53,2018-08-09,2,,,2018-07-31 00:00:00,2018-08-03 12:05:26,2018-07-24 12:30:12,17.99,18.23,52.0,429.0,5.0,150.0,2,voucher,1,26.99,sao paulo,SP,toys,Entertainment,8000.0,18,9,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
65737,santo antonio das missoes,RS,2018-07-23 21:03:52,2018-07-25 02:44:15,2018-07-26 09:58:00,2018-07-30 21:12:52,2018-08-16,5,,,2018-07-31 00:00:00,2018-08-07 15:32:54,2018-07-27 02:44:15,39.0,18.37,52.0,397.0,3.0,250.0,1,boleto,1,114.74,sao paulo,SP,watches_gifts,Electronics,352.0,23,7,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
39238,sao paulo,SP,2018-06-16 00:39:19,2018-06-17 00:35:37,2018-06-19 14:07:00,2018-06-25 23:14:48,2018-07-11,5,,recebi somente o cobertor os kits de endredon nao recei,2018-06-26 00:00:00,2018-06-27 23:34:34,2018-06-20 00:35:37,56.99,14.71,58.0,262.0,1.0,1400.0,1,credit_card,6,71.7,ibitinga,SP,bed_bath_table,Furniture,6250.0,24,9,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
80047,indaiatuba,SP,2017-08-21 22:28:57,2017-08-21 22:45:31,2017-08-23 13:45:17,2017-08-28 18:45:04,2017-09-04,5,,Adoreei...Recomendo!!!,2017-08-29 00:00:00,2017-08-30 01:22:40,2017-08-28 22:45:31,56.99,8.72,45.0,1003.0,2.0,400.0,1,credit_card,4,65.71,santo andre,SP,perfumery,Beauty & Health,2178.0,13,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
36170,campo grande,MS,2017-12-01 17:53:36,2017-12-02 02:38:29,2017-12-06 21:58:46,2017-12-23 15:36:48,2017-12-29,4,,,2017-12-27 00:00:00,2017-12-30 10:08:22,2017-12-07 02:38:29,89.9,17.88,58.0,188.0,1.0,1200.0,1,boleto,1,107.78,piracicaba,SP,bed_bath_table,Furniture,3080.0,27,21,16,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
108684,sao paulo,SP,2017-07-26 17:46:02,2017-07-27 17:55:13,2017-07-28 17:36:00,2017-08-01 19:10:09,2017-08-17,5,,,2017-08-02 00:00:00,2017-08-03 11:09:50,2017-08-02 17:55:13,84.9,13.61,45.0,702.0,1.0,950.0,1,credit_card,4,98.51,borda da mata,MG,luggage_accessories,Home & Garden,16170.0,21,6,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
76647,rio de janeiro,RJ,2018-06-21 16:33:33,2018-06-21 18:21:11,2018-06-22 12:46:00,2018-06-27 13:11:25,2018-07-27,3,ainda não posso avaliar ,ainda não posso avaliar ,2018-06-28 00:00:00,2018-06-28 20:59:21,2018-06-27 18:21:11,35.0,15.35,57.0,2026.0,3.0,100.0,1,credit_card,2,50.35,guarulhos,SP,health_beauty,Beauty & Health,1331.0,35,5,5,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
8633,vicosa,MG,2017-08-05 22:15:00,2017-08-05 22:43:24,2017-08-07 19:21:50,2017-08-14 17:50:15,2017-08-29,5,,,2017-08-15 00:00:00,2017-08-16 02:10:30,2017-08-09 22:38:17,49.9,15.1,53.0,811.0,3.0,400.0,1,credit_card,3,130.0,santa barbara d'oeste,SP,furniture_decor,Furniture,3750.0,23,8,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
60882,cotia,SP,2018-04-09 15:04:30,2018-04-09 15:30:24,2018-04-10 18:20:42,2018-04-19 00:52:42,2018-04-25,5,,,2018-04-19 00:00:00,2018-04-23 14:16:38,2018-04-13 15:30:24,102.0,13.15,44.0,914.0,1.0,193.0,1,credit_card,2,115.15,ribeirao preto,SP,computers_accessories,Electronics,3328.0,15,9,8,OnTime/Early,OnTime/Early,Fast,Fast,Fast
99486,sao paulo,SP,2018-03-26 17:32:49,2018-03-26 17:47:45,2018-03-27 20:12:36,2018-03-28 21:26:48,2018-04-06,5,,,2018-03-29 00:00:00,2018-04-02 02:41:17,2018-03-30 17:47:45,13.65,7.39,52.0,424.0,1.0,175.0,1,credit_card,1,21.04,sao paulo,SP,electronics,Electronics,3630.0,10,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
